,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
789,St. Mary's University USA,29,https://collegedunia.com/usa/college/2217-saint-marys-university-of-minnesota-winona,,,10,https://studyabroad.shiksha.com/usa/universities/st-mary-s-university/courses,,,51,https://www.collegedekho.com/usa/st-marys-university/,,,,,,,,,13296,Study_Abroad,50,College,,Study_Abroad-College-LS
790,Alderson Broaddus University,12,https://collegedunia.com/usa/college/1835-alderson-broaddus-university-philippi,,,,,,,,,,,,,,,,,13297,Study_Abroad,50,College,,Study_Abroad-College-LS
791,Xavier University USA,15,https://collegedunia.com/usa/college/1128-saint-xavier-university-chicago,,,6,https://studyabroad.shiksha.com/usa/universities/xavier-university,62,https://www.careers360.com/university/xim-university-bhubaneswar,13,https://www.collegedekho.com/usa/xavier-university/,,,,,,,,,13298,Study_Abroad,50,College,,Study_Abroad-College-LS
792,Xavier University USA,15,https://collegedunia.com/usa/college/1128-saint-xavier-university-chicago,,,7,https://studyabroad.shiksha.com/usa/universities/xavier-university,62,https://www.careers360.com/university/xim-university-bhubaneswar,13,https://www.collegedekho.com/usa/xavier-university/,,,,,,,,,13298,Study_Abroad,50,College,,Study_Abroad-College-LS
793,Xavier University USA,15,https://collegedunia.com/usa/college/1128-saint-xavier-university-chicago,,,8,https://studyabroad.shiksha.com/usa/universities/xavier-university/admissions,62,https://www.careers360.com/university/xim-university-bhubaneswar,13,https://www.collegedekho.com/usa/xavier-university/,,,,,,,,,13298,Study_Abroad,50,College,,Study_Abroad-College-LS
794,University of South Florida St. Petersburg,19,https://collegedunia.com/usa/college/2071-university-of-south-florida-st-petersburg-st-petersburg,,,7,https://studyabroad.shiksha.com/usa/universities/university-of-south-florida,,,,,,,,,,,,,13299,Study_Abroad,50,College,,Study_Abroad-College-LS
795,Muskingum University,12,https://collegedunia.com/usa/college/1698-muskingum-university-new-concord,,,,,,,,,,,,,,,,,13300,Study_Abroad,50,College,,Study_Abroad-College-LS
796,University of Dubuque,15,https://collegedunia.com/usa/college/1256-university-of-dubuque-dubuque,,,8,https://studyabroad.shiksha.com/usa/universities/university-of-dubuque,,,,,,,,,,,,,13301,Study_Abroad,50,College,,Study_Abroad-College-LS
797,Mount Saint Mary's University,31,https://collegedunia.com/usa/college/1281-mount-saint-marys-university-emmitsburg,,,62,https://studyabroad.shiksha.com/canada/universities/saint-mary-s-university,,,,,,,,,,,,,13302,Study_Abroad,50,College,,Study_Abroad-College-LS
798,Rogers State University,18,https://collegedunia.com/usa/college/1162-rogers-state-university-claremore,,,,,,,,,,,,,,,,,13303,Study_Abroad,50,College,,Study_Abroad-College-LS
799,Oklahoma Baptist University,9,https://collegedunia.com/usa/college/2033-oklahoma-baptist-university-shawnee,,,,,,,,,,,,,,,,,13304,Study_Abroad,50,College,,Study_Abroad-College-LS
800,University of Saint Francis,63,https://collegedunia.com/canada/college/57-st-francis-xavier-university-antigonish,,,18,https://studyabroad.shiksha.com/usa/universities/university-of-saint-francis,,,,,,,,,,,,,13306,Study_Abroad,50,College,,Study_Abroad-College-LS
801,Bluffton University,15,https://collegedunia.com/usa/college/1014-bluffton-university-bluffton,,,9,https://studyabroad.shiksha.com/usa/universities/bluffton-university,,,19,https://www.collegedekho.com/usa/bluffton-university/,,,,,,,,,13307,Study_Abroad,50,College,,Study_Abroad-College-LS
802,Murdoch University fees,6,https://collegedunia.com/australia/college/614-murdoch-university-perth,,,1,https://studyabroad.shiksha.com/australia/universities/murdoch-university,,,13,https://www.collegedekho.com/australia/murdoch-university/course-fees/,,,,,,,,,13308,Study_Abroad,40,College,,Study_Abroad-College-LS
803,Free University of Berlin fees,5,https://collegedunia.com/germany/college/631-free-university-of-berlin-berlin,,,4,https://studyabroad.shiksha.com/germany/universities/free-university-of-berlin,,,8,https://www.collegedekho.com/germany/free-university-of-berlin/,,,,,35,https://leverageedu.com/blog/free-education-in-germany/,,,13309,Study_Abroad,40,College,,Study_Abroad-College-LS
804,Embry-Riddle Aeronautical University fees,10,https://collegedunia.com/usa/college/1226-embry-riddle-aeronautical-university-daytona-beach,,,7,https://studyabroad.shiksha.com/usa/universities/embry-riddle-aeronautical-university,,,32,https://www.collegedekho.com/usa/embry-riddle-aeronautical-university/,,,,,,,,,13310,Study_Abroad,40,College,,Study_Abroad-College-LS
805,Embry-Riddle Aeronautical University fees,10,https://collegedunia.com/usa/college/1226-embry-riddle-aeronautical-university-daytona-beach,,,8,https://studyabroad.shiksha.com/usa/universities/embry-riddle-aeronautical-university,,,32,https://www.collegedekho.com/usa/embry-riddle-aeronautical-university/,,,,,,,,,13310,Study_Abroad,40,College,,Study_Abroad-College-LS
806,Embry-Riddle Aeronautical University fees,10,https://collegedunia.com/usa/college/1226-embry-riddle-aeronautical-university-daytona-beach,,,9,https://studyabroad.shiksha.com/singapore/universities/embry-ridddle-aeronautical-university,,,32,https://www.collegedekho.com/usa/embry-riddle-aeronautical-university/,,,,,,,,,13310,Study_Abroad,40,College,,Study_Abroad-College-LS
807,Victoria University fees,6,https://collegedunia.com/australia/college/610-victoria-university-melbourne,,,5,https://studyabroad.shiksha.com/australia/universities/victoria-university,,,13,https://www.collegedekho.com/australia/victoria-university/,,,,,,,,,13311,Study_Abroad,40,College,,Study_Abroad-College-LS
808,"University of Michigan, Dearborn fees",7,https://collegedunia.com/usa/college/1228-university-of-michigan-dearborn,,,6,https://studyabroad.shiksha.com/usa/universities/university-of-michigan-dearborn,,,18,https://www.collegedekho.com/usa/university-of-michigan-dearborn/,,,,,,,,,13312,Study_Abroad,40,College,,Study_Abroad-College-LS
809,University of Georgia fees,5,https://collegedunia.com/usa/college/937-university-of-georgia-athens,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-georgia,,,63,https://www.collegedekho.com/usa/georgia-state-university/,,,,,,,,,13313,Study_Abroad,40,College,,Study_Abroad-College-LS
810,Dublin City University fees,10,https://collegedunia.com/ireland/college/726-dublin-city-university-dublin,,,1,https://studyabroad.shiksha.com/ireland/universities/dublin-city-university,,,13,https://www.collegedekho.com/ireland/dublin-city-university/,,,,,,,,,13314,Study_Abroad,40,College,,Study_Abroad-College-LS
811,Dublin City University fees,11,https://collegedunia.com/ireland/college/726-dublin-city-university-dublin,,,1,https://studyabroad.shiksha.com/ireland/universities/dublin-city-university,,,13,https://www.collegedekho.com/ireland/dublin-city-university/,,,,,,,,,13314,Study_Abroad,40,College,,Study_Abroad-College-LS
812,Auckland University of Technology fees,5,https://collegedunia.com/new-zealand/college/758-auckland-university-of-technology-auckland,,,4,https://studyabroad.shiksha.com/new-zealand/universities/aut-university,,,18,https://www.collegedekho.com/new-zealand/aut/,,,,,20,https://leverageedu.com/universities/auckland-university-of-technology,,,13315,Study_Abroad,40,College,,Study_Abroad-College-LS
813,University of Canterbury fees,9,https://collegedunia.com/new-zealand/college/760-university-of-canterbury-christchurch,,,6,https://studyabroad.shiksha.com/new-zealand/universities/university-of-canterbury,,,,,,,,,,,,,13316,Study_Abroad,40,College,,Study_Abroad-College-LS
814,University of Canterbury fees,9,https://collegedunia.com/new-zealand/college/760-university-of-canterbury-christchurch,,,7,https://studyabroad.shiksha.com/new-zealand/universities/university-of-canterbury,,,,,,,,,,,,,13316,Study_Abroad,40,College,,Study_Abroad-College-LS
815,University of Canterbury fees,9,https://collegedunia.com/new-zealand/college/760-university-of-canterbury-christchurch,,,8,https://studyabroad.shiksha.com/new-zealand/universities/university-of-canterbury/courses,,,,,,,,,,,,,13316,Study_Abroad,40,College,,Study_Abroad-College-LS
816,"University of California, Irvine fees",5,https://collegedunia.com/usa/college/1449-university-of-california-irvine,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-california-irvine-campus,,,12,https://www.collegedekho.com/usa/university-of-california-irvine-campus/,,,,,,,,,13317,Study_Abroad,40,College,,Study_Abroad-College-LS
817,"University of California, San Francisco fees",9,https://collegedunia.com/usa/college/1986-university-of-california-san-francisco,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-san-francisco,,,50,https://www.collegedekho.com/usa/university-of-san-francisco/,,,,,,,,,13318,Study_Abroad,40,College,,Study_Abroad-College-LS
818,"University of California, San Francisco fees",9,https://collegedunia.com/usa/college/1986-university-of-california-san-francisco,,,5,https://studyabroad.shiksha.com/usa/universities/university-of-san-francisco,,,50,https://www.collegedekho.com/usa/university-of-san-francisco/,,,,,,,,,13318,Study_Abroad,40,College,,Study_Abroad-College-LS
819,"University of California, San Francisco fees",9,https://collegedunia.com/usa/college/1986-university-of-california-san-francisco,,,6,https://studyabroad.shiksha.com/usa/universities/university-of-california-san-francisco-campus,,,50,https://www.collegedekho.com/usa/university-of-san-francisco/,,,,,,,,,13318,Study_Abroad,40,College,,Study_Abroad-College-LS
820,Georgetown University fees,9,https://collegedunia.com/usa/college/2163-georgetown-university-washington,,,1,https://studyabroad.shiksha.com/usa/universities/georgetown-university,,,11,https://www.collegedekho.com/usa/georgetown-university/,,,,,,,,,13319,Study_Abroad,40,College,,Study_Abroad-College-LS
821,University of Jamestown,22,https://collegedunia.com/usa/college/1461-university-of-jamestown-jamestown,,,23,https://studyabroad.shiksha.com/usa/universities/university-of-jamestown/courses,,,,,,,,,,,,,13320,Study_Abroad,40,College,,Study_Abroad-College-LS
822,Mount Mercy University,19,https://collegedunia.com/usa/college/1102-mount-mercy-university-cedar-rapids/admission,,,,,,,,,,,,,,,,,13321,Study_Abroad,40,College,,Study_Abroad-College-LS
823,Capital University USA,4,https://collegedunia.com/usa/college/1188-capital-university-columbus/programs?head_short_form=B.A%20Social%20Sciences,,,45,https://www.shiksha.com/university/capital-university-jharkhand-other-63315/courses,,,,,,,,,,,,,13322,Study_Abroad,40,College,,Study_Abroad-College-LS
824,Mars Hill University,21,https://collegedunia.com/usa/college/1602-mars-hill-university-mars-hill,,,,,,,,,,,,,,,,,13323,Study_Abroad,40,College,,Study_Abroad-College-LS
825,Southern Wesleyan University,8,https://collegedunia.com/usa/college/1105-southern-wesleyan-university-central,,,,,,,,,,,,,,,,,13324,Study_Abroad,40,College,,Study_Abroad-College-LS
826,East Texas Baptist University,11,https://collegedunia.com/usa/college/1604-east-texas-baptist-university-marshall,,,,,,,,,,,,,,,,,13325,Study_Abroad,40,College,,Study_Abroad-College-LS
827,Northwest Nazarene University,11,https://collegedunia.com/usa/college/1685-northwest-nazarene-university-nampa,,,,,,,,,,,,,,,,,13326,Study_Abroad,40,College,,Study_Abroad-College-LS
828,Cegep de Sherbrooke,9,https://collegedunia.com/canada/college/148-cegep-de-sherbrooke-sherbrooke,,,,,,,,,,,,,,,,,13327,Study_Abroad,30,College,,Study_Abroad-College-LS
829,Cegep de Sherbrooke,10,https://collegedunia.com/canada/college/148-cegep-de-sherbrooke-sherbrooke,,,,,,,,,,,,,,,,,13327,Study_Abroad,30,College,,Study_Abroad-College-LS
830,Cegep de Sherbrooke,11,https://collegedunia.com/canada/college/148-cegep-de-sherbrooke-sherbrooke/admission,,,,,,,,,,,,,,,,,13327,Study_Abroad,30,College,,Study_Abroad-College-LS
831,Massey University fees,8,https://collegedunia.com/new-zealand/college/764-massey-university-palmerston-north,,,1,https://studyabroad.shiksha.com/new-zealand/universities/massey-university,,,16,https://www.collegedekho.com/new-zealand/massey-university/,,,,,,,,,13328,Study_Abroad,30,College,,Study_Abroad-College-LS
832,Massey University fees,8,https://collegedunia.com/new-zealand/college/764-massey-university-palmerston-north,,,7,https://studyabroad.shiksha.com/new-zealand/universities/massey-university/international-mba,,,16,https://www.collegedekho.com/new-zealand/massey-university/,,,,,,,,,13328,Study_Abroad,30,College,,Study_Abroad-College-LS
833,"University of Michigan, Ann Arbor fees",6,https://collegedunia.com/usa/college/921-university-of-michigan-ann-arbor,,,5,https://studyabroad.shiksha.com/usa/universities/university-of-michigan,,,,,,,,,,,,,13329,Study_Abroad,30,College,,Study_Abroad-College-LS
834,University of Brighton fees,5,https://collegedunia.com/uk/college/795-university-of-brighton-brighton,,,4,https://studyabroad.shiksha.com/uk/universities/university-of-brighton,,,12,https://www.collegedekho.com/united-kingdom/university-of-brighton/,,,,,,,,,13330,Study_Abroad,30,College,,Study_Abroad-College-LS
835,"California State University, Long Beach fees",5,https://collegedunia.com/usa/college/1546-california-state-university-long-beach,,,4,https://studyabroad.shiksha.com/usa/universities/california-state-university-long-beach,,,14,https://www.collegedekho.com/usa/california-state-university-long-beach/,,,,,,,,,13331,Study_Abroad,30,College,,Study_Abroad-College-LS
836,University of Reading fees,5,https://collegedunia.com/uk/college/791-university-of-reading-berkshire,,,1,https://studyabroad.shiksha.com/uk/universities/university-of-reading,,,17,https://www.collegedekho.com/united-kingdom/university-of-reading/,,,,,26,https://leverageedu.com/universities/university-of-reading,,,13332,Study_Abroad,30,College,,Study_Abroad-College-LS
837,"University of Wisconsin, Madison fees",6,https://collegedunia.com/usa/college/1580-university-of-wisconsin-madison,,,5,https://studyabroad.shiksha.com/usa/universities/university-of-wisconsin-madison,,,8,https://www.collegedekho.com/usa/university-of-wisconsin-madison/,,,,,,,,,13333,Study_Abroad,30,College,,Study_Abroad-College-LS
838,"University of California, San Diego fees",8,https://collegedunia.com/usa/college/1976-university-of-california-san-diego,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-california-san-diego-campus,,,10,https://www.collegedekho.com/usa/university-of-california-san-diego-campus/,,,,,,,,,13334,Study_Abroad,30,College,,Study_Abroad-College-LS
839,Anderson University - South Carolina,11,https://collegedunia.com/usa/college/918-anderson-university---south-carolina-anderson,,,,,,,,,,,,,,,,,13335,Study_Abroad,30,College,,Study_Abroad-College-LS
