Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
Swinburne University of Technology,1,TOP SITE,02-12-2021,https://www.swinburne.edu.au/,8,https://collegedunia.com/australia/college/608-swinburne-university-of-technology-melbourne,2,https://studyabroad.shiksha.com/australia/universities/swinburne-university-of-technology,,,47,https://www.collegedekho.com/australia/swinburne-university-of-technology/,,,,,,,12551,Study_Abroad,1900,College,,Study_Abroad-College-HS
The Open University,1,TOP SITE,02-12-2021,https://www.open.ac.uk/,,,48,https://www.shiksha.com/humanities-social-sciences/articles/what-is-an-open-university-blogId-14031,,,,,,,,,,,12552,Study_Abroad,1900,College,,Study_Abroad-College-HS
California State University Fresno,1,TOP SITE,02-12-2021,https://www.fresnostate.edu/,18,https://collegedunia.com/usa/college/1334-california-state-university-fresno,2,https://studyabroad.shiksha.com/usa/universities/california-state-university-fresno-campus,,,16,https://www.collegedekho.com/usa/california-state-university-fresno-campus/,,,,,,,12553,Study_Abroad,1900,College,,Study_Abroad-College-HS
California State University Sacramento,1,TOP SITE,02-12-2021,https://www.csus.edu/,8,https://collegedunia.com/usa/college/1937-california-state-university-sacramento,2,https://studyabroad.shiksha.com/usa/universities/california-state-university-sacramento,,,11,https://www.collegedekho.com/usa/california-state-university-sacramento/,,,,,,,12554,Study_Abroad,1900,College,,Study_Abroad-College-HS
Pepperdine University,1,TOP SITE,02-12-2021,https://www.pepperdine.edu/,45,https://collegedunia.com/usa/college/1589-pepperdine-university-malibu,8,https://studyabroad.shiksha.com/usa/universities/pepperdine-university,,,,,,,,,,,12555,Study_Abroad,1900,College,,Study_Abroad-College-HS
Full Sail University,1,TOP SITE,02-12-2021,https://www.fullsail.edu/,24,https://collegedunia.com/usa/college/2222-full-sail-university-winter-park,3,https://studyabroad.shiksha.com/usa/universities/full-sail-university,,,,,,,,,,,12556,Study_Abroad,1900,College,,Study_Abroad-College-HS
Colgate University,1,TOP SITE,02-12-2021,https://www.colgate.edu/,23,https://collegedunia.com/usa/college/1386-colgate-university-hamilton,5,https://studyabroad.shiksha.com/usa/universities/colgate-university,,,42,https://www.collegedekho.com/usa/colgate-university/,,,,,,,12557,Study_Abroad,1900,College,,Study_Abroad-College-HS
University of Illinois Springfield,1,TOP SITE,02-12-2021,https://www.uis.edu/,17,https://collegedunia.com/usa/college/2057-university-of-illinois-springfield-springfield,2,https://studyabroad.shiksha.com/usa/universities/university-of-illinois-springfield,,,,,,,,,,,12559,Study_Abroad,1900,College,,Study_Abroad-College-HS
University of Massachusetts Lowell,1,TOP SITE,02-12-2021,https://www.uml.edu/,19,https://collegedunia.com/usa/college/1572-university-of-massachusetts-lowell,3,https://studyabroad.shiksha.com/usa/universities/university-of-massachusetts-lowell,,,,,,,,,,,12560,Study_Abroad,1900,College,,Study_Abroad-College-HS
Cumberland University,1,TOP SITE,02-12-2021,https://www.cumberland.edu/,23,https://collegedunia.com/usa/college/1525-cumberland-university-lebanon/admission,,,,,,,,,,,,,12561,Study_Abroad,1900,College,,Study_Abroad-College-HS
University of Louisville,1,TOP SITE,02-12-2021,https://louisville.edu/,16,https://collegedunia.com/usa/college/1569-university-of-louisville-louisville,3,https://studyabroad.shiksha.com/usa/universities/university-of-louisville,,,,,,,,,,,12562,Study_Abroad,1900,College,,Study_Abroad-College-HS
Duquesne University,1,TOP SITE,02-12-2021,https://www.duq.edu/,15,https://collegedunia.com/usa/college/1843-duquesne-university-pittsburgh,3,https://studyabroad.shiksha.com/usa/universities/duquesne-university,,,,,,,,,,,12563,Study_Abroad,1900,College,,Study_Abroad-College-HS
Troy University,1,TOP SITE,02-12-2021,https://www.troy.edu/,10,https://collegedunia.com/usa/college/2125-troy-university-troy,3,https://studyabroad.shiksha.com/usa/universities/troy-university,,,,,,,,,,,12564,Study_Abroad,1900,College,,Study_Abroad-College-HS
Eastern Michigan University,1,TOP SITE,02-12-2021,https://www.emich.edu/,15,https://collegedunia.com/usa/college/2235-eastern-michigan-university-ypsilanti,2,https://studyabroad.shiksha.com/usa/universities/eastern-michigan-university,,,,,,,,,,,12565,Study_Abroad,1900,College,,Study_Abroad-College-HS
Utah State University,1,TOP SITE,02-12-2021,https://www.usu.edu/,14,https://collegedunia.com/usa/college/1544-utah-state-university-logan,,,,,,,,,,,,,12567,Study_Abroad,1900,College,,Study_Abroad-College-HS
Virginia Commonwealth University,1,TOP SITE,02-12-2021,https://www.vcu.edu/,27,https://collegedunia.com/usa/college/1905-virginia-commonwealth-university-richmond,5,https://studyabroad.shiksha.com/usa/universities/virginia-commonwealth-university,,,16,https://www.collegedekho.com/usa/virginia-commonwealth-university/,,,,,,,12568,Study_Abroad,1900,College,,Study_Abroad-College-HS
Eastern Illinois University,1,TOP SITE,02-12-2021,https://www.eiu.edu/,8,https://collegedunia.com/usa/college/1111-eastern-illinois-university-charleston,2,https://studyabroad.shiksha.com/usa/universities/eastern-illinois-university,,,49,https://www.collegedekho.com/ae/usa/eastern-illinois-university/,,,,,,,12571,Study_Abroad,1900,College,,Study_Abroad-College-HS
University of Findlay,1,TOP SITE,02-12-2021,https://www.findlay.edu/,11,https://collegedunia.com/usa/college/1304-university-of-findlay-findlay,4,https://studyabroad.shiksha.com/usa/universities/the-university-of-findlay,,,,,,,,,,,12572,Study_Abroad,1900,College,,Study_Abroad-College-HS
South Dakota State University,1,TOP SITE,02-12-2021,https://www.sdstate.edu/,20,https://collegedunia.com/usa/college/1060-south-dakota-state-university-brookings,5,https://studyabroad.shiksha.com/usa/universities/south-dakota-state-university,,,,,,,,,,,12573,Study_Abroad,1900,College,,Study_Abroad-College-HS
Nipissing University,1,TOP SITE,02-12-2021,https://www.nipissingu.ca/,4,https://collegedunia.com/canada/college/45-nipissing-university-north-bay,2,https://studyabroad.shiksha.com/canada/universities/nipissing-university,,,44,https://www.collegedekho.com/canada/nipissing-university/,,,,,,,12574,Study_Abroad,1900,College,,Study_Abroad-College-HS
Charles Darwin University,1,TOP SITE,02-12-2021,https://www.cdu.edu.au/,8,https://collegedunia.com/australia/college/599-charles-darwin-university-darwin,3,https://studyabroad.shiksha.com/australia/universities/charles-darwin-university,,,,,,,,,,,12575,Study_Abroad,1900,College,,Study_Abroad-College-HS
University of Southern Queensland,1,TOP SITE,02-12-2021,https://www.usq.edu.au/,9,https://collegedunia.com/australia/college/623-university-of-southern-queensland-toowoomba,3,https://studyabroad.shiksha.com/australia/universities/university-of-southern-queensland,,,,,,,,,,,12576,Study_Abroad,1900,College,,Study_Abroad-College-HS
University of Gothenburg,1,TOP SITE,02-12-2021,https://www.gu.se/en,10,https://collegedunia.com/sweden/college/770-university-of-gothenburg-gothenburg,18,https://studyabroad.shiksha.com/sweden/universities/university-of-gothenburg,,,67,https://www.collegedekho.com/sweden/university-of-gothenburg/,,,,,,,12577,Study_Abroad,1900,College,,Study_Abroad-College-HS
Linkoping University,1,TOP SITE,02-12-2021,https://liu.se/en,16,https://collegedunia.com/sweden/college/771-linkoping-university-linkoping/admission,7,https://studyabroad.shiksha.com/sweden/universities/linkoping-university,,,,,,,,,,,12578,Study_Abroad,1900,College,,Study_Abroad-College-HS
Northern Alberta Institute of Technology,1,TOP SITE,02-12-2021,https://www.nait.ca/nait/home,5,https://collegedunia.com/canada/college/115-northern-alberta-institute-of-technology-edmonton,2,https://studyabroad.shiksha.com/canada/universities/northern-alberta-institute-of-technology,,,24,https://www.collegedekho.com/canada/northern-alberta-institute-of-technology/,,,36,https://leverageedu.com/universities/northern-alberta-institute-of-technology,,,12579,Study_Abroad,1600,College,,Study_Abroad-College-HS
Canadian Mennonite University,1,TOP SITE,02-12-2021,https://www.cmu.ca/,3,https://collegedunia.com/canada/college/19-canadian-mennonite-university-winnipeg,2,https://studyabroad.shiksha.com/canada/universities/canadian-mennonite-university,,,24,https://www.collegedekho.com/canada/canadian-mennonite-university/,,,30,https://leverageedu.com/universities/canadian-mennonite-university,,,12581,Study_Abroad,1600,College,,Study_Abroad-College-HS
Ruhr University Bochum,1,TOP SITE,02-12-2021,http://www.ruhr-uni-bochum.de/en,6,https://collegedunia.com/germany/college/635-ruhr-university-bochum-bochum,,,,,,,,,,,,,12582,Study_Abroad,1600,College,,Study_Abroad-College-HS
Bishop's University,1,TOP SITE,02-12-2021,https://www.ubishops.ca/,4,https://collegedunia.com/canada/college/15-bishops-university-sherbrooke,2,https://studyabroad.shiksha.com/canada/universities/bishop-s-university,,,,,,,,,,,12583,Study_Abroad,1600,College,,Study_Abroad-College-HS
North Dakota State University,1,TOP SITE,02-12-2021,https://www.ndsu.edu/,23,https://collegedunia.com/usa/college/1300-north-dakota-state-university-fargo,4,https://studyabroad.shiksha.com/usa/universities/north-dakota-state-university,,,,,,,,,,,12584,Study_Abroad,1600,College,,Study_Abroad-College-HS
Liberty University,1,TOP SITE,02-12-2021,https://www.liberty.edu/,11,https://collegedunia.com/usa/college/1575-liberty-university-lynchburg,,,,,,,,,,,,,12587,Study_Abroad,1600,College,,Study_Abroad-College-HS
St. John's University,1,TOP SITE,02-12-2021,https://www.stjohns.edu/,,,3,https://studyabroad.shiksha.com/usa/universities/st-john-s-university,,,,,,,,,,,12588,Study_Abroad,1600,College,,Study_Abroad-College-HS
Oakland University,1,TOP SITE,02-12-2021,https://oakland.edu/index,9,https://collegedunia.com/usa/college/1925-oakland-university-rochester,4,https://studyabroad.shiksha.com/usa/universities/oakland-university,,,,,,,,,,,12589,Study_Abroad,1600,College,,Study_Abroad-College-HS
University of Maryland Baltimore,1,TOP SITE,02-12-2021,https://www.umaryland.edu/,31,https://collegedunia.com/usa/college/959-university-of-maryland-baltimore,4,https://studyabroad.shiksha.com/usa/universities/university-of-maryland-baltimore-county,,,,,,,,,,,12591,Study_Abroad,1600,College,,Study_Abroad-College-HS
University of Tampa,1,TOP SITE,02-12-2021,https://www.ut.edu/,11,https://collegedunia.com/usa/college/2107-university-of-tampa-tampa,2,https://studyabroad.shiksha.com/usa/universities/the-university-of-tampa,,,,,,,,,,,12592,Study_Abroad,1600,College,,Study_Abroad-College-HS
Wake Forest University,1,TOP SITE,02-12-2021,https://www.wfu.edu/,23,https://collegedunia.com/usa/college/2219-wake-forest-university-winston-salem,,,,,75,https://www.collegedekho.com/usa/wake-forest-university/,,,,,,,12593,Study_Abroad,1600,College,,Study_Abroad-College-HS
University of South Alabama,1,TOP SITE,02-12-2021,https://www.southalabama.edu/,7,https://collegedunia.com/usa/college/1652-university-of-south-alabama-mobile,3,https://studyabroad.shiksha.com/usa/universities/university-of-south-alabama,,,20,https://www.collegedekho.com/usa/university-of-south-alabama/,,,,,,,12594,Study_Abroad,1600,College,,Study_Abroad-College-HS
Ferris State University,1,TOP SITE,02-12-2021,https://www.ferris.edu/,8,https://collegedunia.com/usa/college/999-ferris-state-university-big-rapids,2,https://studyabroad.shiksha.com/usa/universities/ferris-state-university,,,43,https://www.collegedekho.com/usa/ferris-state-university/,,,,,,,12595,Study_Abroad,1600,College,,Study_Abroad-College-HS
University of New Mexico,1,TOP SITE,02-12-2021,https://www.unm.edu/,12,https://collegedunia.com/usa/college/895-university-of-new-mexico-albuquerque,3,https://studyabroad.shiksha.com/usa/universities/university-of-new-mexico,,,,,,,,,,,12596,Study_Abroad,1600,College,,Study_Abroad-College-HS
Trinity University,1,TOP SITE,02-12-2021,https://www.trinity.edu/,49,https://collegedunia.com/usa/college/1971-trinity-university-san-antonio-san-antonio,11,https://studyabroad.shiksha.com/usa/universities/trinity-university,,,89,https://www.collegedekho.com/usa/trinity-university/,,,,,,,12597,Study_Abroad,1600,College,,Study_Abroad-College-HS
Southern Cross University,1,TOP SITE,02-12-2021,https://www.scu.edu.au/,12,https://collegedunia.com/australia/college/604-southern-cross-university-lismore,3,https://studyabroad.shiksha.com/australia/universities/southern-cross-university,,,,,,,,,,,12598,Study_Abroad,1600,College,,Study_Abroad-College-HS
Murray State University,1,TOP SITE,02-12-2021,https://www.murraystate.edu/,16,https://collegedunia.com/usa/college/1683-murray-state-university-murray,3,https://studyabroad.shiksha.com/usa/universities/murray-state-university,,,,,,,,,,,12600,Study_Abroad,1600,College,,Study_Abroad-College-HS
Clarkson University,1,TOP SITE,02-12-2021,https://www.clarkson.edu/,7,https://collegedunia.com/usa/college/1867-clarkson-university-potsdam,2,https://studyabroad.shiksha.com/usa/universities/clarkson-university,,,,,,,35,https://leverageedu.com/universities/clarkson-university,,,12601,Study_Abroad,1600,College,,Study_Abroad-College-HS
Chicago State University,1,TOP SITE,02-12-2021,https://www.csu.edu/,19,https://collegedunia.com/usa/college/1138-chicago-state-university-chicago,2,https://studyabroad.shiksha.com/usa/universities/chicago-state-university,,,33,https://www.collegedekho.com/usa/chicago-state-university/,,,,,,,12602,Study_Abroad,1600,College,,Study_Abroad-College-HS
Thomas Jefferson University,1,TOP SITE,02-12-2021,https://www.jefferson.edu/,21,https://collegedunia.com/usa/college/1824-jefferson-university-philadelphia,6,https://studyabroad.shiksha.com/usa/universities/thomas-jefferson-university,,,,,,,,,,,12603,Study_Abroad,1600,College,,Study_Abroad-College-HS
Liverpool Hope University,1,TOP SITE,02-12-2021,https://www.hope.ac.uk/,9,https://collegedunia.com/uk/college/2327-liverpool-hope-university-liverpool,2,https://studyabroad.shiksha.com/uk/universities/liverpool-hope-university,,,39,https://www.collegedekho.com/united-kingdom/liverpool-hope-university/,,,33,https://leverageedu.com/universities/liverpool-hope-university,,,12604,Study_Abroad,1600,College,,Study_Abroad-College-HS
University of Central Oklahoma,1,TOP SITE,02-12-2021,https://www.uco.edu/,5,https://collegedunia.com/usa/college/1268-university-of-central-oklahoma-edmond,3,https://studyabroad.shiksha.com/usa/universities/university-of-central-oklahoma,,,,,,,,,,,12605,Study_Abroad,1600,College,,Study_Abroad-College-HS
Umea University,1,TOP SITE,02-12-2021,https://www.umu.se/en/,13,https://collegedunia.com/sweden/college/779-umea-university-umea/admission,9,https://studyabroad.shiksha.com/sweden/universities/umea-university,,,,,,,,,,,12606,Study_Abroad,1600,College,,Study_Abroad-College-HS
Lawrence Technological University,1,TOP SITE,02-12-2021,https://www.ltu.edu/,16,https://collegedunia.com/usa/college/2049-lawrence-technological-university-southfield,3,https://studyabroad.shiksha.com/usa/universities/lawrence-technological-university,,,,,,,,,,,12607,Study_Abroad,1600,College,,Study_Abroad-College-HS
University of Hohenheim,1,TOP SITE,02-12-2021,https://www.uni-hohenheim.de/en,5,https://collegedunia.com/germany/college/706-university-of-hohenheim-stuttgart,,,,,,,,,,,,,12608,Study_Abroad,1600,College,,Study_Abroad-College-HS
University of Waterloo fees,1,TOP SITE,02-12-2021,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo,3,https://collegedunia.com/canada/college/11-university-of-waterloo-waterloo,1,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo,,,4,https://www.collegedekho.com/canada/university-of-waterloo/,,,18,https://leverageedu.com/universities/university-of-waterloo,,,12609,Study_Abroad,1300,College,,Study_Abroad-College-HS
University of Waterloo fees,1,shiksha.com,02-12-2021,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo,3,https://collegedunia.com/canada/college/11-university-of-waterloo-waterloo,1,https://studyabroad.shiksha.com/canada/universities/university-of-waterloo,,,4,https://www.collegedekho.com/canada/university-of-waterloo/,,,18,https://leverageedu.com/universities/university-of-waterloo,,,12609,Study_Abroad,1300,College,,Study_Abroad-College-HS
