,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
1188,Kalamazoo College,25,https://collegedunia.com/usa/college/1469-kalamazoo-college-kalamazoo,,,,,,,,,,,,,,,13677,Study_Abroad,0,College,,Study_Abroad-College-LS
1189,Keene State College,25,https://collegedunia.com/usa/college/1478-keene-state-college-keene,,,,,,,,,,,,,,,13678,Study_Abroad,0,College,,Study_Abroad-College-LS
1190,Keene State College,26,https://collegedunia.com/usa/college/1478-keene-state-college-keene,,,,,,,,,,,,,,,13678,Study_Abroad,0,College,,Study_Abroad-College-LS
1191,Keene State College,27,https://collegedunia.com/usa/college/1478-keene-state-college-keene/admission,,,,,,,,,,,,,,,13678,Study_Abroad,0,College,,Study_Abroad-College-LS
1192,Manhattan School of Music,21,https://collegedunia.com/usa/college/1741-manhattan-school-of-music-new-york-city,,,,,,,,,,,,,,,13679,Study_Abroad,0,College,,Study_Abroad-College-LS
1193,California College of the Arts,13,https://collegedunia.com/usa/college/1781-california-college-of-arts-oakland,4,https://studyabroad.shiksha.com/usa/universities/california-college-of-the-arts,,,,,,,,,,,,,13680,Study_Abroad,0,College,,Study_Abroad-College-LS
1194,Albright College,47,https://collegedunia.com/usa/college/1896-albright-college-reading,,,,,,,,,,,,,,,13681,Study_Abroad,0,College,,Study_Abroad-College-LS
1195,College of Staten Island,8,https://collegedunia.com/usa/college/2075-college-of-staten-island-staten-island,4,https://studyabroad.shiksha.com/usa/universities/college-of-staten-island-cuny,,,,,,,,,,,,,13682,Study_Abroad,0,College,,Study_Abroad-College-LS
1196,Marymount Manhattan College,30,https://collegedunia.com/usa/college/1724-marymount-manhattan-college-new-york-city,,,,,,,,,,,,,,,13683,Study_Abroad,0,College,,Study_Abroad-College-LS
1197,niagara college,6,https://collegedunia.com/canada/college/3006-niagara-college-canada-toronto,3,https://studyabroad.shiksha.com/canada/universities/niagara-college-of-applied-arts-and-technology,,,,,,,,,,,,,13684,Study_Abroad,0,College,,Study_Abroad-College-LS
1198,Agnes Scott College,18,https://collegedunia.com/usa/college/1231-agnes-scott-college-decatur,,,,,,,,,,,,,,,13686,Study_Abroad,0,College,,Study_Abroad-College-LS
1199,Nichols College,9,https://collegedunia.com/usa/college/1257-nichols-college-dudley,,,,,,,,,,,,,,,13687,Study_Abroad,0,College,,Study_Abroad-College-LS
1200,Medical College of Wisconsin,14,https://collegedunia.com/usa/college/1639-medical-college-of-wisconsin-milwaukee,,,,,,,,,,,,,,,13688,Study_Abroad,0,College,,Study_Abroad-College-LS
1201,Monmouth College,22,https://collegedunia.com/usa/college/1654-monmouth-college-monmouth,,,,,,,,,,,,,,,13689,Study_Abroad,0,College,,Study_Abroad-College-LS
1202,Meredith College,16,https://collegedunia.com/usa/college/1890-meredith-college-raleigh,66,https://studyabroad.shiksha.com/usa/universities/north-carolina-state-university,,,,,,,,,,,,,13690,Study_Abroad,0,College,,Study_Abroad-College-LS
1203,Wayne State College,15,https://collegedunia.com/usa/college/2179-wayne-state-college-wayne,23,https://studyabroad.shiksha.com/usa/universities/wayne-state-university,,,,,,,,,,,,,13691,Study_Abroad,0,College,,Study_Abroad-College-LS
1204,Lycoming College,15,https://collegedunia.com/usa/college/2206-lycoming-college-williamsport,,,,,,,,,,,,,,,13692,Study_Abroad,0,College,,Study_Abroad-College-LS
1205,Becker College,21,https://collegedunia.com/usa/college/2229-becker-college-worcester,19,https://studyabroad.shiksha.com/usa/universities/becker-college/courses,,,63,https://www.collegedekho.com/usa/becker-college/,,,,,,,,,13693,Study_Abroad,0,College,,Study_Abroad-College-LS
1206,York College of Pennsylvania,10,https://collegedunia.com/usa/college/2233-york-college-of-pennsylvania-york,3,https://studyabroad.shiksha.com/usa/universities/york-college-pennsylvania,,,,,,,,,,,,,13694,Study_Abroad,0,College,,Study_Abroad-College-LS
1207,Royal College of Music,12,https://collegedunia.com/uk/college/2300-royal-college-of-music-london,,,,,,,,,,,,,,,13695,Study_Abroad,0,College,,Study_Abroad-College-LS
1208,Henley Business School,8,https://collegedunia.com/uk/college/2344-henley-business-school-henley-on-thames,5,https://studyabroad.shiksha.com/uk/universities/henley-business-school,,,55,https://www.collegedekho.com/united-kingdom/henley-business-school/,,,,,,,,,13696,Study_Abroad,0,College,,Study_Abroad-College-LS
1209,Kelley School of Business,9,https://collegedunia.com/usa/college/2750-kelley-school-of-business-bloomington,36,https://studyabroad.shiksha.com/usa/universities/indiana-university/master-of-business-administration,,,,,,,,,,,,,13697,Study_Abroad,0,College,,Study_Abroad-College-LS
1210,Lebanon Valley College,6,https://collegedunia.com/usa/college/923-lebanon-valley-college-annville,12,https://studyabroad.shiksha.com/usa/universities/lebanon-valley-college/mba,,,,,,,,,,,,,13698,Study_Abroad,0,College,,Study_Abroad-College-LS
1211,Hiram College,15,https://collegedunia.com/usa/college/1418-hiram-college-hiram,,,,,,,,,,,,,,,13699,Study_Abroad,0,College,,Study_Abroad-College-LS
1212,Hendrix College,12,https://collegedunia.com/usa/college/1197-hendrix-college-conway,,,,,,,,,,,,,,,13700,Study_Abroad,0,College,,Study_Abroad-College-LS
1213,Hanover College,22,https://collegedunia.com/usa/college/1392-hanover-college-hanover/admission,,,,,,,,,,,,,,,13701,Study_Abroad,0,College,,Study_Abroad-College-LS
1214,Houghton College,6,https://collegedunia.com/usa/college/1426-houghton-college-houghton,,,,,,,,,,,,,,,13702,Study_Abroad,0,College,,Study_Abroad-College-LS
1215,Lynchburg College,48,https://collegedunia.com/usa/college/1576-university-of-lynchburg-lynchburg,,,,,,,,,,,,,,,13703,Study_Abroad,0,College,,Study_Abroad-College-LS
1216,Naval Postgraduate School,7,https://collegedunia.com/usa/college/1658-naval-postgraduate-school-monterey,,,,,,,,,,,,,,,13704,Study_Abroad,0,College,,Study_Abroad-College-LS
1217,Montreat College,5,https://collegedunia.com/usa/college/1663-montreat-college-montreat,,,,,,,,,,,,,,,13705,Study_Abroad,0,College,,Study_Abroad-College-LS
1218,Eastern Virginia Medical School,13,https://collegedunia.com/usa/college/1760-eastern-virginia-medical-school-norfolk,,,,,,,,,,,,,,,13706,Study_Abroad,0,College,,Study_Abroad-College-LS
1219,Central College USA,50,https://collegedunia.com/usa/college/1816-central-college-iowa-pella,4,https://studyabroad.shiksha.com/usa/universities/central-college,,,43,https://www.collegedekho.com/usa/central-college/,,,,,,,,,13707,Study_Abroad,0,College,,Study_Abroad-College-LS
1220,Morningside College,24,https://collegedunia.com/usa/college/2041-morningside-college-sioux-city,,,,,,,,,,,,,,,13708,Study_Abroad,0,College,,Study_Abroad-College-LS
1221,American International College,15,https://collegedunia.com/usa/college/2058-american-international-college-springfield/admission,,,,,,,,,,,,,,,13709,Study_Abroad,0,College,,Study_Abroad-College-LS
1222,Sweet Briar College,10,https://collegedunia.com/usa/college/2089-sweet-briar-college-sweet-briar,21,https://studyabroad.shiksha.com/usa/universities/sweet-briar-college,,,,,,,,,,,,,13710,Study_Abroad,0,College,,Study_Abroad-College-LS
1223,New York Medical College,25,https://collegedunia.com/usa/college/2146-new-york-medical-college-valhalla/programs,6,https://studyabroad.shiksha.com/usa/universities/new-york-medical-college,,,,,,,,,,,,,13711,Study_Abroad,0,College,,Study_Abroad-College-LS
1224,Ross School of Business,8,https://collegedunia.com/usa/college/2744-ross-school-of-business-ann-arbor,43,https://studyabroad.shiksha.com/usa/universities/university-of-michigan/full-time-mba,,,,,,,,,60,https://leverageedu.com/blog/ross-school-of-business/,,,13712,Study_Abroad,0,College,,Study_Abroad-College-LS
1225,Birmingham - Southern College,7,https://collegedunia.com/usa/college/1005-birmingham-southern-college-birmingham,,,,,,,,,,,,,,,13713,Study_Abroad,0,College,,Study_Abroad-College-LS
1226,Brooklyn Law School,7,https://collegedunia.com/usa/college/1065-brooklyn-law-school-brooklyn,5,https://studyabroad.shiksha.com/usa/universities/brooklyn-law-school,,,,,,,,,,,,,13714,Study_Abroad,0,College,,Study_Abroad-College-LS
1227,Saint Michael's College USA,15,https://collegedunia.com/usa/college/1176-saint-michaels-college-colchester,42,https://studyabroad.shiksha.com/canada/universities/university-of-saint-michael-s-college,,,49,https://www.collegedekho.com/canada/university-of-saint-michaels-college/,,,,,,,,,13715,Study_Abroad,0,College,,Study_Abroad-College-LS
1228,Glenville State College,10,https://collegedunia.com/usa/college/1356-glenville-state-college-glenville/programs,,,,,,,,,,,,,,,13716,Study_Abroad,0,College,,Study_Abroad-College-LS
1229,Saint Vincent College,39,https://collegedunia.com/usa/college/1519-saint-vincent-college-latrobe/programs,42,https://studyabroad.shiksha.com/usa/universities/saint-vincent-college,33,https://www.careers360.com/colleges/st-vincent-college-of-commerce-pune,,,,,,,,,,,13717,Study_Abroad,0,College,,Study_Abroad-College-LS
1230,Alverno College,5,https://collegedunia.com/usa/college/1641-alverno-college-milwaukee,,,,,,,,,,,,,,,13718,Study_Abroad,0,College,,Study_Abroad-College-LS
1231,Weill Cornell Medical College,21,https://collegedunia.com/usa/college/1719-weill-cornell-medical-college-new-york-city,13,https://studyabroad.shiksha.com/usa/universities/weill-cornell-medical-college,,,,,,,,,,,,,13719,Study_Abroad,0,College,,Study_Abroad-College-LS
1232,Olivet College,5,https://collegedunia.com/usa/college/1792-olivet-college-olivet,,,,,,,,,,,,,,,13720,Study_Abroad,0,College,,Study_Abroad-College-LS
1233,Walsh College,5,https://collegedunia.com/usa/college/2126-walsh-college-troy,,,,,,,,,,,,,,,13721,Study_Abroad,0,College,,Study_Abroad-College-LS
1234,Washington and Jefferson College,10,https://collegedunia.com/usa/college/2169-washington-and-jefferson-college-washington,9,https://studyabroad.shiksha.com/usa/universities/washington-jefferson-college,,,,,,,,,,,,,13722,Study_Abroad,0,College,,Study_Abroad-College-LS
1235,Metropolitan College,35,https://collegedunia.com/usa/college/1725-metropolitan-college-of-new-york-new-york-city,38,https://studyabroad.shiksha.com/usa/universities/metropolitan-college-of-new-york,,,,,,,,,,,,,13723,Study_Abroad,0,College,,Study_Abroad-College-LS
1236,SUNY Empire State College,15,https://collegedunia.com/usa/college/2013-suny-empire-state-college-saratoga-springs,,,,,,,,,,,,,,,13724,Study_Abroad,0,College,,Study_Abroad-College-LS
1237,D'Youville College,23,https://collegedunia.com/usa/college/1077-dyouville-college-buffalo,18,https://studyabroad.shiksha.com/usa/universities/d-youville-college,,,68,https://www.collegedekho.com/usa/dyouville-college/,,,,,,,,,13725,Study_Abroad,0,College,,Study_Abroad-College-LS
1238,Saint Mary's College of California,11,https://collegedunia.com/usa/college/1667-saint-marys-college-of-california-moraga,18,https://studyabroad.shiksha.com/usa/universities/saint-mary-s-college-of-california,,,,,,,,,,,,,13727,Study_Abroad,0,College,,Study_Abroad-College-LS
1239,New York School of Interior Design,3,https://collegedunia.com/usa/college/1722-new-york-school-of-interior-design-new-york-city,,,,,,,,,,,,,,,13728,Study_Abroad,0,College,,Study_Abroad-College-LS
1240,Teachers College at Columbia University,7,https://collegedunia.com/usa/college/1743-teachers-college-at-columbia-university-new-york-city,,,,,,,,,,,,,,,13729,Study_Abroad,0,College,,Study_Abroad-College-LS
1241,Goucher College,11,https://collegedunia.com/usa/college/963-goucher-college-baltimore,,,,,,,,,,,,,,,13730,Study_Abroad,0,College,,Study_Abroad-College-LS
1242,Edinburgh Business School,12,https://collegedunia.com/uk/college/708-edinburgh-business-school-edinburgh,19,https://studyabroad.shiksha.com/uk/universities/the-university-of-edinburgh/master-of-business-administration,,,,,,,,,,,,,13731,Study_Abroad,0,College,,Study_Abroad-College-LS
1243,Kendall College,5,https://collegedunia.com/usa/college/1148-kendall-college-chicago,,,,,,,,,,,,,,,13732,Study_Abroad,0,College,,Study_Abroad-College-LS
1244,Philadelphia College of Osteopathic Medicine,25,https://collegedunia.com/usa/college/1828-philadelphia-college-of-osteopathic-medicine-philadelphia,,,,,,,,,,,,,,,13733,Study_Abroad,0,College,,Study_Abroad-College-LS
1245,Pennsylvania College of Technology,35,https://collegedunia.com/usa/college/2207-pennsylvania-college-of-technology-williamsport,13,https://studyabroad.shiksha.com/usa/universities/pennsylvania-college-of-technology,,,,,,,,,,,,,13734,Study_Abroad,0,College,,Study_Abroad-College-LS
1246,Goldey-Beacom College,19,https://collegedunia.com/usa/college/2211-goldey-beacom-college-wilmington/admission,,,,,,,,,,,,,,,13735,Study_Abroad,0,College,,Study_Abroad-College-LS
1247,Bay State College,16,https://collegedunia.com/usa/college/1040-bay-state-college-boston,,,,,,,,,,,,,,,13736,Study_Abroad,0,College,,Study_Abroad-College-LS
1248,Bay State College,17,https://collegedunia.com/usa/college/1040-bay-state-college-boston,,,,,,,,,,,,,,,13736,Study_Abroad,0,College,,Study_Abroad-College-LS
1249,Bay State College,18,https://collegedunia.com/usa/college/1040-bay-state-college-boston/admission,,,,,,,,,,,,,,,13736,Study_Abroad,0,College,,Study_Abroad-College-LS
1250,European Business School,34,https://collegedunia.com/germany/college/695-european-business-school-munich/admission,7,https://studyabroad.shiksha.com/spain/universities/eu-business-school,,,,,,,,,,,,,13737,Study_Abroad,0,College,,Study_Abroad-College-LS
1251,Alfred State College,6,https://collegedunia.com/usa/college/893-alfred-state-college-alfred,9,https://studyabroad.shiksha.com/usa/universities/alfred-state-college,,,52,https://www.collegedekho.com/usa/alfred-state-college/,,,,,,,,,13738,Study_Abroad,0,College,,Study_Abroad-College-LS
1252,Massachusetts College of Art and Design,8,https://collegedunia.com/usa/college/1027-massachusetts-college-of-art-and-design-boston,,,,,,,,,,,,,,,13739,Study_Abroad,0,College,,Study_Abroad-College-LS
1253,The City College of New York,6,https://collegedunia.com/usa/college/1740-city-college-of-new-york-new-york-city,5,https://studyabroad.shiksha.com/usa/universities/the-city-college-of-new-york,,,71,https://www.collegedekho.com/ae/usa/the-city-college-of-new-york/,,,,,,,,,13740,Study_Abroad,0,College,,Study_Abroad-College-LS
1254,Stern School of Business,4,https://collegedunia.com/usa/college/2741-stern-school-of-business-new-york-city,82,https://studyabroad.shiksha.com/usa/universities/new-york-university/mba,,,,,,,,,,,,,13742,Study_Abroad,0,College,,Study_Abroad-College-LS
1255,Wofford College,15,https://collegedunia.com/usa/college/2052-wofford-college-spartanburg,,,,,,,,,,,,,,,13743,Study_Abroad,0,College,,Study_Abroad-College-LS
1256,Osgoode Hall Law School,7,https://collegedunia.com/canada/college/449-osgoode-hall-law-school-north-york,,,,,,,,,,,,,,,13744,Study_Abroad,0,College,,Study_Abroad-College-LS
1257,Marietta College,8,https://collegedunia.com/usa/college/1598-marietta-college-marietta,26,https://studyabroad.shiksha.com/usa/universities/marietta-college,,,,,,,,,,,,,13745,Study_Abroad,0,College,,Study_Abroad-College-LS
1258,Eckerd College,23,https://collegedunia.com/usa/college/2072-eckerd-college-st-petersburg,,,,,,,,,,,,,,,13746,Study_Abroad,0,College,,Study_Abroad-College-LS
1259,Hillsdale College,11,https://collegedunia.com/usa/college/1416-hillsdale-college-hillsdale,,,,,,,,,,,,,,,13747,Study_Abroad,0,College,,Study_Abroad-College-LS
1260,Regis College,31,https://collegedunia.com/usa/college/2195-regis-college-weston,18,https://studyabroad.shiksha.com/usa/universities/regis-university,,,,,,,,,,,,,13748,Study_Abroad,0,College,,Study_Abroad-College-LS
1261,Curry College,15,https://collegedunia.com/usa/college/1636-curry-college-milton,,,,,,,,,,,,,,,13749,Study_Abroad,0,College,,Study_Abroad-College-LS
1262,Keuka College,16,https://collegedunia.com/usa/college/1484-keuka-college-keuka-park/admission,7,https://studyabroad.shiksha.com/usa/universities/keuka-college,,,,,,,,,,,,,13750,Study_Abroad,0,College,,Study_Abroad-College-LS
1263,College of Saint Elizabeth,6,https://collegedunia.com/usa/college/1671-college-of-saint-elizabeth-morristown,,,,,,,,,,,,,,,13751,Study_Abroad,0,College,,Study_Abroad-College-LS
1264,Randolph Macon College,23,https://collegedunia.com/usa/college/935-randolph-macon-college-ashland,,,,,,,,,,,,,,,13752,Study_Abroad,0,College,,Study_Abroad-College-LS
1265,Douglas College fees,6,https://collegedunia.com/canada/college/191-douglas-college-new-westminster,5,https://studyabroad.shiksha.com/canada/universities/douglas-college-1,,,,,,,,,,,,,13753,Study_Abroad,0,College,,Study_Abroad-College-LS
1266,"Trinity College, Toronto fees",4,https://collegedunia.com/canada/college/68-trinity-college-toronto,5,https://studyabroad.shiksha.com/usa/universities/trinity-college,,,,,,,,,36,https://leverageedu.com/universities/leeds-trinity-university,,,13754,Study_Abroad,0,College,,Study_Abroad-College-LS
