Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
Clayton State University,1,TOP SITE,06-12-2021,https://www.clayton.edu/,33,https://collegedunia.com/usa/college/1673-clayton-state-university-morrow,,,21,https://studyabroad.shiksha.com/usa/universities/clayton-state-university,,,38,https://www.collegedekho.com/usa/clayton-state-university/,,,,,,,,,12961,Study_Abroad,260,College,,Study_Abroad-College-LS
Lindenwood University,1,TOP SITE,06-12-2021,https://www.lindenwood.edu/,12,https://collegedunia.com/usa/college/1939-lindenwood-university-saint-charles,,,18,https://studyabroad.shiksha.com/usa/universities/lindenwood-university,,,,,,,,,,,,,12962,Study_Abroad,260,College,,Study_Abroad-College-LS
Aurora University,1,TOP SITE,06-12-2021,https://aurora.edu/,11,https://collegedunia.com/usa/college/951-aurora-university-aurora,,,3,https://studyabroad.shiksha.com/usa/universities/aurora-university,,,,,,,,,,,,,12964,Study_Abroad,260,College,,Study_Abroad-College-LS
University of Northern Iowa,1,TOP SITE,06-12-2021,https://uni.edu/,20,https://collegedunia.com/usa/college/1101-university-of-northern-iowa-cedar-falls,,,6,https://studyabroad.shiksha.com/usa/universities/university-of-northern-iowa,,,,,,,,,,,,,12965,Study_Abroad,260,College,,Study_Abroad-College-LS
Susquehanna University,1,TOP SITE,06-12-2021,https://www.susqu.edu/,13,https://collegedunia.com/usa/college/2028-susquehanna-university-selinsgrove,,,12,https://studyabroad.shiksha.com/usa/universities/susquehanna-university,,,,,,,,,,,,,12968,Study_Abroad,260,College,,Study_Abroad-College-LS
Lesley University,1,TOP SITE,06-12-2021,https://lesley.edu/,11,https://collegedunia.com/usa/college/1091-lesley-university-cambridge,,,,,,,,,,,,,,,,,12969,Study_Abroad,260,College,,Study_Abroad-College-LS
Prairie View A&M University,1,TOP SITE,06-12-2021,https://www.pvamu.edu/,30,https://collegedunia.com/usa/college/1871-prairie-view-am-university-prairie-view,,,5,https://studyabroad.shiksha.com/usa/universities/prairie-view-a-m-university,,,41,https://www.collegedekho.com/usa/prairie-view-am-university/,,,,,,,,,12970,Study_Abroad,260,College,,Study_Abroad-College-LS
Mercyhurst University,1,TOP SITE,06-12-2021,https://www.mercyhurst.edu/,12,https://collegedunia.com/usa/college/1284-mercyhurst-university-erie,,,,,,,,,,,,,,,,,12971,Study_Abroad,260,College,,Study_Abroad-College-LS
South Carolina State University,1,TOP SITE,06-12-2021,https://scsu.edu/,16,https://collegedunia.com/usa/college/1802-south-carolina-state-university-orangeburg,,,7,https://studyabroad.shiksha.com/usa/universities/north-carolina-state-university,,,,,,,,,,,,,12972,Study_Abroad,260,College,,Study_Abroad-College-LS
University of Wisconsin La Crosse,1,TOP SITE,06-12-2021,https://www.uwlax.edu/,,,,,,,,,,,,,,,,,,,12973,Study_Abroad,260,College,,Study_Abroad-College-LS
West Virginia State University,1,TOP SITE,06-12-2021,https://www.wvstateu.edu/,9,https://collegedunia.com/usa/college/1447-west-virginia-state-university-institute,,,49,https://studyabroad.shiksha.com/usa/universities/west-virginia-university,,,,,,,,,,,,,12974,Study_Abroad,260,College,,Study_Abroad-College-LS
LeTourneau University,1,TOP SITE,06-12-2021,https://www.letu.edu/,17,https://collegedunia.com/usa/college/1548-letourneau-university-longview,,,3,https://studyabroad.shiksha.com/usa/universities/letourneau-university,,,,,,,,,,,,,12975,Study_Abroad,260,College,,Study_Abroad-College-LS
Augsburg University,1,TOP SITE,06-12-2021,https://www.augsburg.edu/,16,https://collegedunia.com/usa/college/1644-augsburg-university-minneapolis,,,14,https://studyabroad.shiksha.com/germany/universities/university-of-augsburg,,,,,,,,,,,,,12976,Study_Abroad,260,College,,Study_Abroad-College-LS
University of District of Columbia,1,TOP SITE,06-12-2021,https://www.udc.edu/,25,https://collegedunia.com/usa/college/2168-university-of-the-district-of-columbia-washington,,,22,https://studyabroad.shiksha.com/usa/universities-in-washington-d-c,,,,,,,,,,,,,12977,Study_Abroad,260,College,,Study_Abroad-College-LS
University of Kansas Medical Center,1,TOP SITE,06-12-2021,https://www.kumc.edu/,,,,,,,,,,,,,,,,,,,12978,Study_Abroad,260,College,,Study_Abroad-College-LS
Texas A&M International University,1,TOP SITE,06-12-2021,https://www.tamiu.edu/,7,https://collegedunia.com/usa/college/1514-texas-am-international-university-laredo,,,54,https://studyabroad.shiksha.com/usa/universities/texas-a-m-university,,,,,,,,,,,,,12979,Study_Abroad,260,College,,Study_Abroad-College-LS
Fort Hays State University,1,TOP SITE,06-12-2021,https://www.fhsu.edu/,12,https://collegedunia.com/usa/college/1405-fort-hays-state-university-hays,,,10,https://studyabroad.shiksha.com/usa/universities/fort-hays-state-university,,,,,,,,,,,,,12980,Study_Abroad,260,College,,Study_Abroad-College-LS
Universiti Utara Malaysia,1,TOP SITE,06-12-2021,http://www.uum.edu.my/,8,https://collegedunia.com/malaysia/college/734-universiti-utara-malaysia-changlun/admission,,,,,,,,,,,,,,,,,12982,Study_Abroad,210,College,,Study_Abroad-College-LS
University of Manitoba fees,1,TOP SITE,06-12-2021,https://umanitoba.ca/admissions/undergraduate-admissions/tuition-estimates,3,https://collegedunia.com/canada/college/90-university-of-manitoba-winnipeg,,,2,https://studyabroad.shiksha.com/canada/universities/university-of-manitoba,,,5,https://www.collegedekho.com/canada/university-of-manitoba/course-fees/,,,,,58,https://leverageedu.com/blog/cost-of-studying-in-canada/,,,12984,Study_Abroad,210,College,,Study_Abroad-College-LS
Queen's University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/canada/universities/queen-s-university,4,https://collegedunia.com/canada/college/47-queens-university-kingston,,,1,https://studyabroad.shiksha.com/canada/universities/queen-s-university,,,5,https://www.collegedekho.com/canada/queens-university/,,,,,,,,,12986,Study_Abroad,210,College,,Study_Abroad-College-LS
Queen's University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/canada/universities/queen-s-university,4,https://collegedunia.com/canada/college/47-queens-university-kingston,,,1,https://studyabroad.shiksha.com/canada/universities/queen-s-university,,,5,https://www.collegedekho.com/canada/queens-university/,,,,,,,,,12986,Study_Abroad,210,College,,Study_Abroad-College-LS
Delft University of Technology fees,1,TOP SITE,06-12-2021,https://www.tudelft.nl/en/education/practical-matters/tuition-fee-finances,3,https://collegedunia.com/netherlands/college/747-delft-university-of-technology-delft,,,2,https://studyabroad.shiksha.com/netherlands/universities/delft-university-of-technology,60,https://www.careers360.com/university/delft-university-of-technology/creative-problem-solving-and-decision-making-certification-course,,,,,,,,,,,12987,Study_Abroad,210,College,,Study_Abroad-College-LS
Macquarie University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/australia/universities/macquarie-university,3,https://collegedunia.com/australia/college/619-macquarie-university-sydney,,,1,https://studyabroad.shiksha.com/australia/universities/macquarie-university,,,,,,,,,,,,,12988,Study_Abroad,210,College,,Study_Abroad-College-LS
Macquarie University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/australia/universities/macquarie-university,3,https://collegedunia.com/australia/college/619-macquarie-university-sydney,,,1,https://studyabroad.shiksha.com/australia/universities/macquarie-university,,,,,,,,,,,,,12988,Study_Abroad,210,College,,Study_Abroad-College-LS
University of Queensland fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/australia/universities/the-university-of-queensland,3,https://collegedunia.com/australia/college/596-the-university-of-queensland-brisbane,,,1,https://studyabroad.shiksha.com/australia/universities/the-university-of-queensland,,,5,https://www.collegedekho.com/australia/the-university-of-queensland/,,,,,30,https://leverageedu.com/universities/queensland-university-of-technology,,,12990,Study_Abroad,210,College,,Study_Abroad-College-LS
University of Queensland fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/australia/universities/the-university-of-queensland,3,https://collegedunia.com/australia/college/596-the-university-of-queensland-brisbane,,,1,https://studyabroad.shiksha.com/australia/universities/the-university-of-queensland,,,5,https://www.collegedekho.com/australia/the-university-of-queensland/,,,,,30,https://leverageedu.com/universities/queensland-university-of-technology,,,12990,Study_Abroad,210,College,,Study_Abroad-College-LS
Brown University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/brown-university,3,https://collegedunia.com/usa/college/1875-brown-university-providence,,,1,https://studyabroad.shiksha.com/usa/universities/brown-university,,,20,https://www.collegedekho.com/usa/brown-university/,,,,,,,,,12992,Study_Abroad,210,College,,Study_Abroad-College-LS
Brown University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/brown-university,3,https://collegedunia.com/usa/college/1875-brown-university-providence,,,1,https://studyabroad.shiksha.com/usa/universities/brown-university,,,20,https://www.collegedekho.com/usa/brown-university/,,,,,,,,,12992,Study_Abroad,210,College,,Study_Abroad-College-LS
"University of California, Berkeley fees",1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-california-berkeley-campus,3,https://collegedunia.com/usa/college/982-university-of-california-berkeley,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-california-berkeley-campus,,,6,https://www.collegedekho.com/usa/university-of-california-berkeley-campus/,,,,,25,https://leverageedu.com/universities/university-of-california-berkeley,,,12993,Study_Abroad,210,College,,Study_Abroad-College-LS
"University of California, Berkeley fees",1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-california-berkeley-campus,3,https://collegedunia.com/usa/college/982-university-of-california-berkeley,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-california-berkeley-campus,,,6,https://www.collegedekho.com/usa/university-of-california-berkeley-campus/,,,,,25,https://leverageedu.com/universities/university-of-california-berkeley,,,12993,Study_Abroad,210,College,,Study_Abroad-College-LS
University of Pennsylvania fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-pennsylvania,3,https://collegedunia.com/usa/college/1822-university-of-pennsylvania-philadelphia,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-pennsylvania,,,,,,,,,,,,,12995,Study_Abroad,210,College,,Study_Abroad-College-LS
University of Pennsylvania fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-pennsylvania,3,https://collegedunia.com/usa/college/1822-university-of-pennsylvania-philadelphia,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-pennsylvania,,,,,,,,,,,,,12995,Study_Abroad,210,College,,Study_Abroad-College-LS
ECPI University,1,TOP SITE,06-12-2021,https://www.ecpi.edu/,23,https://collegedunia.com/usa/college/2156-ecpi-university-richmond,,,3,https://studyabroad.shiksha.com/usa/universities/ecpi-university,,,,,,,,,,,,,12996,Study_Abroad,210,College,,Study_Abroad-College-LS
North Carolina Central University,1,TOP SITE,06-12-2021,https://www.nccu.edu/,,,,,,,,,,,,,,,,,,,12997,Study_Abroad,210,College,,Study_Abroad-College-LS
Concord University,1,TOP SITE,06-12-2021,https://www.concord.edu/,5,https://collegedunia.com/usa/college/938-concord-university-athens,,,,,,,,,,,,,,,,,12999,Study_Abroad,210,College,,Study_Abroad-College-LS
Naropa University,1,TOP SITE,06-12-2021,https://www.naropa.edu/,15,https://collegedunia.com/usa/college/1044-naropa-university-boulder,,,,,,,,,,,,,,,,,13000,Study_Abroad,210,College,,Study_Abroad-College-LS
Metropolitan State University Denver,1,TOP SITE,06-12-2021,https://www.msudenver.edu/,10,https://collegedunia.com/usa/college/1243-metropolitan-state-university-of-denver-denver,,,5,https://studyabroad.shiksha.com/usa/universities/metropolitan-state-university-of-denver/courses,,,,,,,,,,,,,13001,Study_Abroad,210,College,,Study_Abroad-College-LS
Salisbury University,1,TOP SITE,06-12-2021,https://www.salisbury.edu/,25,https://collegedunia.com/usa/college/1965-salisbury-university-salisbury,,,4,https://studyabroad.shiksha.com/usa/universities/salisbury-university,,,,,,,,,,,,,13002,Study_Abroad,210,College,,Study_Abroad-College-LS
Tarleton State University,1,TOP SITE,06-12-2021,https://www.tarleton.edu/fortworth/index.html,,,,,,,,,,,,,,,,,,,13005,Study_Abroad,210,College,,Study_Abroad-College-LS
Frostburg State University,1,TOP SITE,06-12-2021,https://www.frostburg.edu/,,,,,10,https://studyabroad.shiksha.com/usa/universities/frostburg-state-university,,,,,,,,,,,,,13007,Study_Abroad,210,College,,Study_Abroad-College-LS
Northern Michigan University,1,TOP SITE,06-12-2021,https://nmu.edu/,17,https://collegedunia.com/usa/college/1601-northern-michigan-university-marquette,,,7,https://studyabroad.shiksha.com/usa/universities/northern-michigan-university,,,,,,,,,,,,,13008,Study_Abroad,210,College,,Study_Abroad-College-LS
Dominican University,1,TOP SITE,06-12-2021,https://www.dom.edu/,11,https://collegedunia.com/canada/college/242-dominican-university-college-ottawa,,,,,,,32,https://www.collegedekho.com/usa/dominican-university/,,,,,,,,,13009,Study_Abroad,210,College,,Study_Abroad-College-LS
Harding University,1,TOP SITE,06-12-2021,https://www.harding.edu/,,,,,18,https://studyabroad.shiksha.com/usa/universities/harding-university,,,,,,,,,,,,,13010,Study_Abroad,210,College,,Study_Abroad-College-LS
Queens University of Charlotte,1,TOP SITE,06-12-2021,https://www.queens.edu/,21,https://collegedunia.com/usa/college/1117-queens-university-of-charlotte-charlotte,,,59,https://studyabroad.shiksha.com/canada/universities/queen-s-university,,,,,,,,,,,,,13011,Study_Abroad,210,College,,Study_Abroad-College-LS
Madonna University,1,TOP SITE,06-12-2021,https://www.madonna.edu/,27,https://collegedunia.com/usa/college/1542-madonna-university-livonia,,,21,https://studyabroad.shiksha.com/usa/universities/madonna-university/courses,,,,,,,,,,,,,13012,Study_Abroad,210,College,,Study_Abroad-College-LS
Ohio Northern University,1,TOP SITE,06-12-2021,https://www.onu.edu/,6,https://collegedunia.com/usa/college/884-ohio-northern-university-ada,,,7,https://studyabroad.shiksha.com/usa/universities/ohio-northern-university,,,,,,,,,,,,,13013,Study_Abroad,210,College,,Study_Abroad-College-LS
Houston Baptist University,1,TOP SITE,06-12-2021,https://hbu.edu/,10,https://collegedunia.com/usa/college/1434-houston-baptist-university-houston,,,,,,,,,,,,,,,,,13014,Study_Abroad,210,College,,Study_Abroad-College-LS
Missouri Western State University,1,TOP SITE,06-12-2021,https://www.missouriwestern.edu/,27,https://collegedunia.com/usa/college/1941-missouri-western-state-university-saint-joseph/admission,,,4,https://studyabroad.shiksha.com/usa/universities/missouri-western-state-university,,,,,,,,,,,,,13015,Study_Abroad,210,College,,Study_Abroad-College-LS
Marywood University,1,TOP SITE,06-12-2021,http://www.marywood.edu/,25,https://collegedunia.com/usa/college/2021-marywood-university-scranton/admission,,,3,https://studyabroad.shiksha.com/usa/universities/marywood-university,,,,,,,,,,,,,13016,Study_Abroad,210,College,,Study_Abroad-College-LS
University of Evansville,1,TOP SITE,06-12-2021,https://www.evansville.edu/,13,https://collegedunia.com/usa/college/1289-university-of-evansville-evansville,,,7,https://studyabroad.shiksha.com/usa/universities/university-of-evansville,,,,,,,,,,,,,13017,Study_Abroad,210,College,,Study_Abroad-College-LS
Pacific Lutheran University,1,TOP SITE,06-12-2021,https://www.plu.edu/,21,https://collegedunia.com/usa/college/2098-pacific-lutheran-university-tacoma,,,,,,,,,,,,,,,,,13018,Study_Abroad,210,College,,Study_Abroad-College-LS
New Mexico Highlands University,1,TOP SITE,06-12-2021,https://www.nmhu.edu/,15,https://collegedunia.com/usa/college/1517-new-mexico-highlands-university-las-vegas,,,2,https://studyabroad.shiksha.com/usa/universities/new-mexico-highlands-university,,,,,,,,,,,,,13019,Study_Abroad,210,College,,Study_Abroad-College-LS
Marymount California University,1,TOP SITE,06-12-2021,https://www.marymountcalifornia.edu/,49,https://collegedunia.com/usa/reviews/6616-madhu-tabeed-chia-review-on-marymount-california-university,,,2,https://studyabroad.shiksha.com/usa/universities/marymount-california-university,,,,,,,,,,,,,13020,Study_Abroad,210,College,,Study_Abroad-College-LS
