,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
470,m tech in computer science,6,https://collegedunia.com/courses/master-of-technology-mtech-computer-science-and-engineering,51,https://www.shiksha.com/engineering/colleges/m-tech-computer-science-engineering-colleges-india,14,https://engineering.careers360.com/colleges/list-of-me-mtech-in-computer-science-engineering-colleges-in-india,2,"https://www.collegedekho.com/courses/mtech-computer-science-engineering/#:~:text=Computer%20Science%20(CSE)-,M.,duration%2C%20divided%20into%20four%20semesters.&text=Tech%20in%20Computer%20Science%20Engineering%20course%20include%20Network%2C%20System%20Integration,Systems%2C%20and%20the%20Digital%20Systems.",,,,,,,,,,,20,https://leverageedu.com/blog/mtech-computer-science/,,,3324,Courses,1900,Course,,Courses
471,ma in english Literature,1,https://collegedunia.com/courses/master-of-arts-ma-english-literature,,,,,7,https://www.collegedekho.com/courses/ma-english/,,,,,,,,,,,,,,,3325,Courses,2400,Course,,Courses
472,MBA Logistics,1,"https://collegedunia.com/courses/master-of-business-administration-mba-logistics-management#:~:text=MBA%20in%20Logistics%20is%20a,of%20industrial%20supply%20%26%20chain%20management.&text=MBA%20in%20Logistics%20is%20a%202%2Dyear%20program%20that%20equips,to%20shipping%20finance%20and%20management.",43,https://www.shiksha.com/mba/colleges/mba-in-transport-logistics-colleges-india,20,https://bschool.careers360.com/colleges/list-of-mba-in-logistics-and-supply-chain-management-colleges-in-india,5,https://www.collegedekho.com/courses/mba-shipping-logistics/,,,,,,,,,,,63,https://leverageedu.com/blog/mba-in-logistics/,,,3326,Courses,1600,Course,,Courses
473,MBA Logistics,1,"https://collegedunia.com/courses/master-of-business-administration-mba-logistics-management#:~:text=MBA%20in%20Logistics%20is%20a,of%20industrial%20supply%20%26%20chain%20management.&text=MBA%20in%20Logistics%20is%20a%202%2Dyear%20program%20that%20equips,to%20shipping%20finance%20and%20management.",43,https://www.shiksha.com/mba/colleges/mba-in-transport-logistics-colleges-india,20,https://bschool.careers360.com/colleges/list-of-mba-in-logistics-and-supply-chain-management-colleges-in-india,6,https://www.collegedekho.com/courses/mba-shipping-logistics/,,,,,,,,,,,63,https://leverageedu.com/blog/mba-in-logistics/,,,3326,Courses,1600,Course,,Courses
474,MBA Logistics,1,"https://collegedunia.com/courses/master-of-business-administration-mba-logistics-management#:~:text=MBA%20in%20Logistics%20is%20a,of%20industrial%20supply%20%26%20chain%20management.&text=MBA%20in%20Logistics%20is%20a%202%2Dyear%20program%20that%20equips,to%20shipping%20finance%20and%20management.",43,https://www.shiksha.com/mba/colleges/mba-in-transport-logistics-colleges-india,20,https://bschool.careers360.com/colleges/list-of-mba-in-logistics-and-supply-chain-management-colleges-in-india,7,https://www.collegedekho.com/courses/mba-logistics-supply-chain-management/,,,,,,,,,,,63,https://leverageedu.com/blog/mba-in-logistics/,,,3326,Courses,1600,Course,,Courses
475,ma in geography,1,https://collegedunia.com/courses/master-of-arts-ma-geography,17,https://www.shiksha.com/humanities-social-sciences/geography/colleges/m-a-colleges-india,10,https://university.careers360.com/colleges/list-of-ma-in-geography-universities-in-india,,,,,,,,,,,,,59,https://leverageedu.com/blog/ma-geography/,,,3327,Courses,1300,Course,,Courses
476,ma in geography,1,https://collegedunia.com/courses/master-of-arts-ma-geography,18,https://www.shiksha.com/humanities-social-sciences/geography/colleges/m-a-colleges-india,10,https://university.careers360.com/colleges/list-of-ma-in-geography-universities-in-india,,,,,,,,,,,,,59,https://leverageedu.com/blog/ma-geography/,,,3327,Courses,1300,Course,,Courses
477,ma in geography,1,https://collegedunia.com/courses/master-of-arts-ma-geography,19,https://studyabroad.shiksha.com/masters-in-geography-courses-in-abroad-sl1320,10,https://university.careers360.com/colleges/list-of-ma-in-geography-universities-in-india,,,,,,,,,,,,,59,https://leverageedu.com/blog/ma-geography/,,,3327,Courses,1300,Course,,Courses
478,ma in geography,2,https://collegedunia.com/courses/master-of-arts-ma-geography,17,https://www.shiksha.com/humanities-social-sciences/geography/colleges/m-a-colleges-india,10,https://university.careers360.com/colleges/list-of-ma-in-geography-universities-in-india,,,,,,,,,,,,,59,https://leverageedu.com/blog/ma-geography/,,,3327,Courses,1300,Course,,Courses
479,ma in geography,2,https://collegedunia.com/courses/master-of-arts-ma-geography,18,https://www.shiksha.com/humanities-social-sciences/geography/colleges/m-a-colleges-india,10,https://university.careers360.com/colleges/list-of-ma-in-geography-universities-in-india,,,,,,,,,,,,,59,https://leverageedu.com/blog/ma-geography/,,,3327,Courses,1300,Course,,Courses
480,ma in geography,2,https://collegedunia.com/courses/master-of-arts-ma-geography,19,https://studyabroad.shiksha.com/masters-in-geography-courses-in-abroad-sl1320,10,https://university.careers360.com/colleges/list-of-ma-in-geography-universities-in-india,,,,,,,,,,,,,59,https://leverageedu.com/blog/ma-geography/,,,3327,Courses,1300,Course,,Courses
481,ma in geography,3,https://collegedunia.com/ma/geography-colleges,17,https://www.shiksha.com/humanities-social-sciences/geography/colleges/m-a-colleges-india,10,https://university.careers360.com/colleges/list-of-ma-in-geography-universities-in-india,,,,,,,,,,,,,59,https://leverageedu.com/blog/ma-geography/,,,3327,Courses,1300,Course,,Courses
482,ma in geography,3,https://collegedunia.com/ma/geography-colleges,18,https://www.shiksha.com/humanities-social-sciences/geography/colleges/m-a-colleges-india,10,https://university.careers360.com/colleges/list-of-ma-in-geography-universities-in-india,,,,,,,,,,,,,59,https://leverageedu.com/blog/ma-geography/,,,3327,Courses,1300,Course,,Courses
483,ma in geography,3,https://collegedunia.com/ma/geography-colleges,19,https://studyabroad.shiksha.com/masters-in-geography-courses-in-abroad-sl1320,10,https://university.careers360.com/colleges/list-of-ma-in-geography-universities-in-india,,,,,,,,,,,,,59,https://leverageedu.com/blog/ma-geography/,,,3327,Courses,1300,Course,,Courses
484,mba travel and tourism,1,https://collegedunia.com/courses/master-of-business-administration-mba-travel-and-tourism,2,https://www.shiksha.com/mba/colleges/mba-in-travel-tourism-management-colleges-india,23,https://bschool.careers360.com/colleges/list-of-mba-in-tourism-colleges-in-india,8,https://www.collegedekho.com/courses/mba-tourism-management/,,,,,,,,,,,3,https://leverageedu.com/blog/mba-in-travel-and-tourism/,,,3328,Courses,1300,Course,,Courses
485,Master of Hotel Management,1,https://collegedunia.com/courses/master-of-hotel-management-mhm,14,https://www.shiksha.com/hospitality-travel/mba-in-hotel-management-chp,17,https://www.careers360.com/courses/mhm-master-of-hotel-management,2,https://www.collegedekho.com/courses/master-of-hotel-management-mhm/,,,,,,,,,,,,,,,3329,Courses,1300,Course,,Courses
486,java certification course,24,https://collegedunia.com/courses/certificate-course-in-java,84,https://www.shiksha.com/scjp-sun-certified-java-programmer-chp,29,https://www.careers360.com/courses-certifications/java-courses-brpg,,,,,,,,,,,,,,,,,3330,Courses,1300,Course,,Courses
487,ma philosophy,1,https://collegedunia.com/courses/master-of-arts-ma-philosophy,7,https://www.shiksha.com/humanities-social-sciences/articles/top-ma-philosophy-colleges-in-india-admission-process-eligibility-criteria-fees-blogId-40105,49,https://university.careers360.com/colleges/list-of-philosophy-universities-in-india,,,,,,,,,,,,,,,,,3332,Courses,1000,Course,,Courses
488,bba marketing,1,https://collegedunia.com/courses/bachelor-of-business-administration-bba-marketing,24,https://studyabroad.shiksha.com/uk/bba-in-marketing-colleges-ds,18,https://bschool.careers360.com/colleges/list-of-bba-in-marketing-management-colleges-in-india,2,https://www.collegedekho.com/courses/bba-in-marketing/,,,,,,,,,,,3,https://leverageedu.com/blog/bba-marketing/,,,3333,Courses,1600,Course,,Courses
489,mfsc,1,https://collegedunia.com/courses/master-of-fisheries-science-mfsc-aquaculture,4,https://www.shiksha.com/m-f-sc-master-of-fisheries-science-chp,65,https://www.careers360.com/question-please-tell-nri-spot-admission-date-i-got-260-rank-in-mfsc-marine-fisherie-seafood-trade-is-there-any-chance-to-admission-in-college,10,https://www.collegedekho.com/master_of_fishery_science_mfsc-colleges-in-india/,,,47,https://admission.aglasem.com/svvu-mfsc-phd-admission/,,,22,https://www.fresherslive.com/search-jobs/mfsc,,,,,,,3334,Courses,590,Course,,Courses
490,mfsc,1,https://collegedunia.com/courses/master-of-fisheries-science-mfsc-aquaculture,5,https://www.shiksha.com/m-f-sc-master-of-fisheries-science-chp,65,https://www.careers360.com/question-please-tell-nri-spot-admission-date-i-got-260-rank-in-mfsc-marine-fisherie-seafood-trade-is-there-any-chance-to-admission-in-college,10,https://www.collegedekho.com/master_of_fishery_science_mfsc-colleges-in-india/,,,47,https://admission.aglasem.com/svvu-mfsc-phd-admission/,,,22,https://www.fresherslive.com/search-jobs/mfsc,,,,,,,3334,Courses,590,Course,,Courses
491,mfsc,1,https://collegedunia.com/courses/master-of-fisheries-science-mfsc-aquaculture,6,https://www.shiksha.com/science/articles/top-colleges-offering-mfsc-in-india-admission-process-eligibility-fees-blogId-46113,65,https://www.careers360.com/question-please-tell-nri-spot-admission-date-i-got-260-rank-in-mfsc-marine-fisherie-seafood-trade-is-there-any-chance-to-admission-in-college,10,https://www.collegedekho.com/master_of_fishery_science_mfsc-colleges-in-india/,,,47,https://admission.aglasem.com/svvu-mfsc-phd-admission/,,,22,https://www.fresherslive.com/search-jobs/mfsc,,,,,,,3334,Courses,590,Course,,Courses
492,mfsc,2,https://collegedunia.com/courses/master-of-fisheries-science-mfsc-aquaculture,4,https://www.shiksha.com/m-f-sc-master-of-fisheries-science-chp,65,https://www.careers360.com/question-please-tell-nri-spot-admission-date-i-got-260-rank-in-mfsc-marine-fisherie-seafood-trade-is-there-any-chance-to-admission-in-college,10,https://www.collegedekho.com/master_of_fishery_science_mfsc-colleges-in-india/,,,47,https://admission.aglasem.com/svvu-mfsc-phd-admission/,,,22,https://www.fresherslive.com/search-jobs/mfsc,,,,,,,3334,Courses,590,Course,,Courses
493,mfsc,2,https://collegedunia.com/courses/master-of-fisheries-science-mfsc-aquaculture,5,https://www.shiksha.com/m-f-sc-master-of-fisheries-science-chp,65,https://www.careers360.com/question-please-tell-nri-spot-admission-date-i-got-260-rank-in-mfsc-marine-fisherie-seafood-trade-is-there-any-chance-to-admission-in-college,10,https://www.collegedekho.com/master_of_fishery_science_mfsc-colleges-in-india/,,,47,https://admission.aglasem.com/svvu-mfsc-phd-admission/,,,22,https://www.fresherslive.com/search-jobs/mfsc,,,,,,,3334,Courses,590,Course,,Courses
494,mfsc,2,https://collegedunia.com/courses/master-of-fisheries-science-mfsc-aquaculture,6,https://www.shiksha.com/science/articles/top-colleges-offering-mfsc-in-india-admission-process-eligibility-fees-blogId-46113,65,https://www.careers360.com/question-please-tell-nri-spot-admission-date-i-got-260-rank-in-mfsc-marine-fisherie-seafood-trade-is-there-any-chance-to-admission-in-college,10,https://www.collegedekho.com/master_of_fishery_science_mfsc-colleges-in-india/,,,47,https://admission.aglasem.com/svvu-mfsc-phd-admission/,,,22,https://www.fresherslive.com/search-jobs/mfsc,,,,,,,3334,Courses,590,Course,,Courses
495,mfsc,3,https://collegedunia.com/courses/master-of-fisheries-science-mfsc,4,https://www.shiksha.com/m-f-sc-master-of-fisheries-science-chp,65,https://www.careers360.com/question-please-tell-nri-spot-admission-date-i-got-260-rank-in-mfsc-marine-fisherie-seafood-trade-is-there-any-chance-to-admission-in-college,10,https://www.collegedekho.com/master_of_fishery_science_mfsc-colleges-in-india/,,,47,https://admission.aglasem.com/svvu-mfsc-phd-admission/,,,22,https://www.fresherslive.com/search-jobs/mfsc,,,,,,,3334,Courses,590,Course,,Courses
496,mfsc,3,https://collegedunia.com/courses/master-of-fisheries-science-mfsc,5,https://www.shiksha.com/m-f-sc-master-of-fisheries-science-chp,65,https://www.careers360.com/question-please-tell-nri-spot-admission-date-i-got-260-rank-in-mfsc-marine-fisherie-seafood-trade-is-there-any-chance-to-admission-in-college,10,https://www.collegedekho.com/master_of_fishery_science_mfsc-colleges-in-india/,,,47,https://admission.aglasem.com/svvu-mfsc-phd-admission/,,,22,https://www.fresherslive.com/search-jobs/mfsc,,,,,,,3334,Courses,590,Course,,Courses
497,mfsc,3,https://collegedunia.com/courses/master-of-fisheries-science-mfsc,6,https://www.shiksha.com/science/articles/top-colleges-offering-mfsc-in-india-admission-process-eligibility-fees-blogId-46113,65,https://www.careers360.com/question-please-tell-nri-spot-admission-date-i-got-260-rank-in-mfsc-marine-fisherie-seafood-trade-is-there-any-chance-to-admission-in-college,10,https://www.collegedekho.com/master_of_fishery_science_mfsc-colleges-in-india/,,,47,https://admission.aglasem.com/svvu-mfsc-phd-admission/,,,22,https://www.fresherslive.com/search-jobs/mfsc,,,,,,,3334,Courses,590,Course,,Courses
498,Bachelor of Veterinary Science,1,https://collegedunia.com/courses/bachelor-of-veterinary-science-bvsc,29,https://www.shiksha.com/science/veterinary-science-chp,22,https://www.careers360.com/courses/bvsc-bachelor-of-veterinary-science,4,https://www.collegedekho.com/courses/bachelor-of-veterinary-science/,,,,,,,,,,,49,https://leverageedu.com/blog/how-to-become-a-veterinary-doctor/,,,3335,Courses,1000,Course,,Courses
499,Bachelor of Veterinary Science,2,https://collegedunia.com/courses/bachelor-of-veterinary-science-bvsc,29,https://www.shiksha.com/science/veterinary-science-chp,22,https://www.careers360.com/courses/bvsc-bachelor-of-veterinary-science,4,https://www.collegedekho.com/courses/bachelor-of-veterinary-science/,,,,,,,,,,,49,https://leverageedu.com/blog/how-to-become-a-veterinary-doctor/,,,3335,Courses,1000,Course,,Courses
500,Bachelor of Veterinary Science,3,https://collegedunia.com/courses/bachelor-of-veterinary-science-bvsc-and-ah,29,https://www.shiksha.com/science/veterinary-science-chp,22,https://www.careers360.com/courses/bvsc-bachelor-of-veterinary-science,4,https://www.collegedekho.com/courses/bachelor-of-veterinary-science/,,,,,,,,,,,49,https://leverageedu.com/blog/how-to-become-a-veterinary-doctor/,,,3335,Courses,1000,Course,,Courses
501,md Dermatology,1,https://collegedunia.com/courses/doctorate-of-medicine-md-dermatology,,,6,https://medicine.careers360.com/colleges/list-of-md-in-dermatology-and-venerology-colleges-in-india,,,,,,,,,,,,,,,,,3336,Courses,880,Course,,Courses
502,bba hotel management,1,https://collegedunia.com/courses/bachelor-of-business-administration-bba-hotel-management,14,https://www.shiksha.com/hospitality-travel/hotel-management-chp,27,https://www.careers360.com/university/university-of-jammu-jammu/bba-hotel-management-course,4,https://www.collegedekho.com/courses/bba-hotel-management/,,,,,,,,,,,21,https://leverageedu.com/blog/bba-hotel-management/,,,3337,Courses,1000,Course,,Courses
503,bba hotel management,2,https://collegedunia.com/courses/bachelor-of-business-administration-bba-hotel-management,14,https://www.shiksha.com/hospitality-travel/hotel-management-chp,27,https://www.careers360.com/university/university-of-jammu-jammu/bba-hotel-management-course,4,https://www.collegedekho.com/courses/bba-hotel-management/,,,,,,,,,,,21,https://leverageedu.com/blog/bba-hotel-management/,,,3337,Courses,1000,Course,,Courses
504,bba hotel management,3,https://collegedunia.com/courses/bachelor-of-business-administration-bba-hotel-management/syllabus,14,https://www.shiksha.com/hospitality-travel/hotel-management-chp,27,https://www.careers360.com/university/university-of-jammu-jammu/bba-hotel-management-course,4,https://www.collegedekho.com/courses/bba-hotel-management/,,,,,,,,,,,21,https://leverageedu.com/blog/bba-hotel-management/,,,3337,Courses,1000,Course,,Courses
505,MFA course,4,https://collegedunia.com/courses/master-of-fine-arts-mfa,1,"https://www.shiksha.com/mfa-master-of-fine-arts-chp#:~:text=MFA%20(Master%20of%20Fine%20Arts)%20is%20a%20postgraduate%20degree%20course,the%20course%20with%20a%20specialisation.",2,https://www.careers360.com/courses/mfa-master-of-fine-arts,3,https://www.collegedekho.com/courses/master-of-fine-arts-mfa/,,,,,,,,,,,,,,,3338,Courses,1000,Course,,Courses
506,bsc hons chemistry,1,https://collegedunia.com/courses/bachelor-of-science-bsc-hons-chemistry,46,https://www.shiksha.com/college/hindu-college-university-of-delhi-north-campus-23907/course-b-sc-hons-in-chemistry-52607,12,https://university.careers360.com/colleges/list-of-bsc(hons)-in-chemistry-universities-in-india,95,https://www.collegedekho.com/courses/bsc-chemistry/,,,,,,,,,,,,,,,3339,Courses,1000,Course,,Courses
507,bsc hons chemistry,1,https://collegedunia.com/courses/bachelor-of-science-bsc-hons-chemistry,46,https://www.shiksha.com/college/hindu-college-university-of-delhi-north-campus-23907/course-b-sc-hons-in-chemistry-52607,13,https://university.careers360.com/colleges/list-of-bsc(hons)-in-chemistry-universities-in-india,95,https://www.collegedekho.com/courses/bsc-chemistry/,,,,,,,,,,,,,,,3339,Courses,1000,Course,,Courses
508,bsc hons chemistry,1,https://collegedunia.com/courses/bachelor-of-science-bsc-hons-chemistry,46,https://www.shiksha.com/college/hindu-college-university-of-delhi-north-campus-23907/course-b-sc-hons-in-chemistry-52607,14,https://university.careers360.com/colleges/list-of-bsc(hons)-in-chemistry-universities-in-haryana,95,https://www.collegedekho.com/courses/bsc-chemistry/,,,,,,,,,,,,,,,3339,Courses,1000,Course,,Courses
509,m tech in cse,2,https://collegedunia.com/courses/master-of-technology-mtech-computer-science-and-engineering,40,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-tech-in-computer-science-and-engineering-248004,21,https://engineering.careers360.com/colleges/list-of-me-mtech-in-computer-science-engineering-colleges-in-west-bengal,3,https://www.collegedekho.com/courses/mtech-computer-science-engineering/,,,,,,,,,,,10,https://leverageedu.com/blog/mtech-computer-science/,,,3340,Courses,880,Course,,Courses
510,m tech in cse,2,https://collegedunia.com/courses/master-of-technology-mtech-computer-science-and-engineering,40,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-tech-in-computer-science-and-engineering-248004,21,https://engineering.careers360.com/colleges/list-of-me-mtech-in-computer-science-engineering-colleges-in-west-bengal,4,https://www.collegedekho.com/courses/mtech-computer-science-engineering/,,,,,,,,,,,10,https://leverageedu.com/blog/mtech-computer-science/,,,3340,Courses,880,Course,,Courses
511,m tech in cse,2,https://collegedunia.com/courses/master-of-technology-mtech-computer-science-and-engineering,40,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-tech-in-computer-science-and-engineering-248004,21,https://engineering.careers360.com/colleges/list-of-me-mtech-in-computer-science-engineering-colleges-in-west-bengal,5,https://www.collegedekho.com/articles/list-of-mtech-courses-after-btech-cse/,,,,,,,,,,,10,https://leverageedu.com/blog/mtech-computer-science/,,,3340,Courses,880,Course,,Courses
512,m tech in cse,2,https://collegedunia.com/courses/master-of-technology-mtech-computer-science-and-engineering,40,https://www.shiksha.com/university/lpu-lovely-professional-university-jalandhar-28499/course-m-tech-in-computer-science-and-engineering-248004,22,https://engineering.careers360.com/colleges/list-of-me-mtech-in-computer-science-engineering-colleges-in-west-bengal,3,https://www.collegedekho.com/courses/mtech-computer-science-engineering/,,,,,,,,,,,10,https://leverageedu.com/blog/mtech-computer-science/,,,3340,Courses,880,Course,,Courses
