city_id,city,New York,Los Angeles,Chicago,Houston,Phoenix
8105,Pembroke,385.236,4844.381,1626.232,3019.104,4308.181
7666,Newberg,0,0,0,0,0
4177,Brookline,7.796,4519.88,1301.731,2637.789,3913.243
7322,Misenheimer,953.802,3933.497,1222.398,1736.717,3429.155
8261,Pomona,4445.112,47.438,3198.156,2443.422,553.917
8717,San Bernardino,4418.736,96.132,3171.779,2404.038,514.532
6690,Laurinburg,946.823,4067.587,1339.721,1826.592,3527.54
9215,Stockton,4607.466,542.664,3360.509,3029.202,1139.696
7093,Maryville,2013.343,2601.214,766.387,1367.321,2034.9
6817,Little Rock,1982.386,2681.518,1051.082,698.763,2089.826
9225,Storrs,0,0,0,0,0
7044,Marion,863.058,3640.134,477.563,1915.724,3048.441
5723,Glassboro,114.467,4446.877,1305.678,2579.731,3855.185
7377,Montgomery,1651.313,3351.004,1212.862,1021.31,2753.724
5942,Hampton,151.619,4641.307,1423.158,2782.9,4058.354
4592,Clarksville,1498.02,3216.636,646.209,1245.216,2624.943
7957,Oshkosh,1552.935,3324.347,283.83,1956.277,2870.537
4730,Conway,545.616,4893.4,1675.251,3175.654,4357.2
3930,Bemidji,2275.16,3080.932,1006.055,2244.762,2916.403
4559,Cincinnati,1028.912,3499.61,479.387,1684.876,2907.918
9597,Ventura,4597.844,118.491,3350.887,2608.445,718.939
6655,Langston,2289.187,2202.859,1233.654,778.036,1611.167
4985,Detroit,989.459,3670.971,454.801,2095.321,3197.089
8345,Princess Anne,395.595,4456.324,1329.251,2415.974,3864.632
5795,Grand Forks,2431.25,2964.448,1162.146,2240.829,2853.363
8461,Reno,1159.307,5371.14,2154.969,3789.346,4881.807
4523,Chestnut Hill,337.483,4791.097,1572.948,2967.521,4254.898
5903,Gunnison,3176.112,1444.368,1929.155,1673.328,978.327
9310,Swarthmore,178.328,4363.037,1221.837,2469.405,3771.345
8488,Richmond,538.817,4211.031,1286.588,2131.17,3619.338
6043,Helena,3595.222,1882.895,2326.118,2926.8,1841.424
6757,Lewisburg,0,0,0,0,0
7548,Nacogdoches,2426.388,2569.878,1517.645,227.858,1972.598
4913,Davis,4555.149,638.649,3308.192,3125.188,1235.682
6394,Joliet,1290.033,3204.025,73.88,1668.98,2760.701
3977,Beverly,381.202,4834.816,1616.667,3011.24,4298.617
6330,Jackson,1926.994,2962.641,1191.857,715.355,2365.361
6349,Jamestown,0,0,0,0,0
3520,Aiken,1216.825,3779.729,1315.55,1538.734,3239.682
6202,Houston,2618.371,2490.005,1743.52,0,1892.725
9507,Tuscaloosa,1638.383,3252.653,1158.358,992.566,2655.373
